stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
634,,HANUMAN RD.,,19.1018477555,72.854568268,,0,,,
633,,SAMBHAJI NGR.,,19.0988210798,72.8538249301,,0,,,
645,,B.S.E.S.,,19.0833696287,72.8463147449,,0,,,
861,,MADKEBUWA CHK.,,19.0054987546,72.8395809614,,0,,,
545,,HAFFKINE INSTITUTE,,19.0014650656,72.8445123004,,0,,,
544,,PAREL VILLAGE/ST.GORA KUMBHAR CHK.,,19.0003694857,72.8466151523,,0,,,
543,,SEWREE NAKA,,18.9985029257,72.8503917026,,0,,,
541,,P.THAKRE UDN.BUS STN.,,18.9978536825,72.8524730968,,0,,,
665,,FERRY WHARF,,18.9572807823,72.8495255906,,0,,,
667,,MALLET BUNDER,,18.9595068647,72.8459336474,,0,,,
668,,RAILWAY CROSSING,,18.9600040562,72.8439273551,,0,,,
669,,NIRMAN BHAVAN,,18.9659296527,72.8471460059,,0,,,
670,,MAZGAON DOCK,,18.9674273889,72.8463176687,,0,,,
684,,NAWAB TANK MARG,,18.9655398149,72.8453927241,,0,,,
863,,WALKESHWAR,,18.9465861117,72.7957416221,,0,,,
864,,TEEN BATTI,,18.9482503042,72.7981877967,,0,,,
865,,PARSI AGYARI,,18.9489403304,72.7997971221,,0,,,
866,,WHITE HOUSE,,18.9501580166,72.8016853972,,0,,,
867,,SHITAL BAUG,,18.9527752769,72.8050943879,,0,,,
868,,TEEN BAKDA,,18.9547124111,72.8075574464,,0,,,
751,,CHOWPATI BAND STAND,,18.9558912585,72.8089789435,,0,,,
752,,WILSON COLLEGE,,18.9574431694,72.8103568204,,0,,,
845,,GAONDEVI POLICE STN.,,18.960345732,72.8125623748,,0,,,
2861,,NANA CHK.,,18.9621082803,72.8135378341,,0,,,
1049,,GRANT RD BRIDGE,,18.9621488668,72.815833805,,0,,,
807,,DR.BHADKAMKAR RD.,,18.9617820011,72.8173645403,,0,,,
514,,SAIDHAM,,18.9579684073,72.8170568923,,0,,,
666,,PT.PALUSKAR CHK(MARWADI VIDYALAYA),,18.9573619942,72.8170516141,,0,,,
3165,,MAJESTIC CINEMA,,18.9550444951,72.8189416792,,0,,,
4911,,GAIWADI,,18.9543967072,72.8204640496,,0,,,
683,,GAIWADI,,18.9529355197,72.822009002,,0,,,
682,,THAKURDWAR,,18.950824893,72.8232106316,,0,,,
679,,CHIRA BAZAR,,18.9493468285,72.8255130913,,0,,,
680,,PRINCESS STREET,,18.9453655145,72.8277857283,,0,,,
3452,,RLY.ACCIDENT COURT,,18.947584623,72.8401482063,,0,,,
707,,FIRE BRIGADE,,18.9503853109,72.8409206825,,0,,,
676,,LOHA BHAVAN,,18.953835369,72.841736074,,0,,,
675,,PRINCESS DOCK,,18.9557836056,72.8421866852,,0,,,
983,,REKHA SADAN/JAIN MANDIR,,18.9498130064,72.7993250533,,0,,,
982,,MALBAR HILL POST OFFICE,,18.9507262672,72.8005052253,,0,,,
981,,SAHYADRI GUEST HOUSE,,18.9527354233,72.8026080771,,0,,,
980,,KAMLA NEHRU PARK,,18.95531,72.8045,,0,,,
1106,,TEEN BAKDA,,18.9538711698,72.8070255784,,0,,,
4190,,CHAR NAL,,18.9583704733,72.8363037471,,0,,,
3930,,SIDDHIVINAYAK TOWER,,19.2090009867,72.9736441162,,0,,,
4303,,YASHASVI NGR./VARDHAMAN GARDEN,,19.219150281,72.9845843527,,0,,,
4304,,BALKUM NAKA,,19.2210435861,72.9888355504,,0,,,
4462,,BALKUM PADA NO.1,,19.2111872169,72.9939756655,,0,,,
4305,,ASHOK NGR./ VILO'S SCTY.,,19.2154220751,72.9917512152,,0,,,
4301,,DADLANI PARK (THANE-W),,19.2132337409,72.9939398978,,0,,,
712,,WORLI VILLAGE,,19.0160595,72.8179172298,,0,,,
718,,ADARSH NGR.,,19.0142945504,72.8203634044,,0,,,
3089,,BABASAHEB WORLIKAR CHK.,,19.0125498692,72.821500661,,0,,,
3081,,ACHARYA ATRE CHK.,,18.9984289309,72.8179737626,,0,,,
3080,,ACHARYA ATRE CHK.,,18.9977568658,72.8177415469,,0,,,
717,,JIJAMATA NGR.,,18.9927171538,72.8204366523,,0,,,
716,,DAINIK SHIVNER,,18.9958655,72.8226988,,0,,,
3090,,SHREE RAM MILL,,18.9959609084,72.8226816612,,0,,,
715,,SHREE RAM MILL,,18.9983528478,72.8228231965,,0,,,
714,,GOPIKRISHNA PIRAMAL HOSPITAL,,18.9982632519,72.8254478614,,0,,,
713,,DAWN MILL,,18.9981393751,72.8286580114,,0,,,
56,,LOWER PAREL STN.,,18.9958061405,72.831334856,,0,,,
792,,BHARATMATA CINEMA/MAHADEO PALAV MAR,,18.9953561853,72.8351553575,,0,,,
3076,,SHANTARAM PUJARE CHK.,,18.9882505109,72.8365055539,,0,,,
711,,HAKOBA,,18.9881287705,72.8392735937,,0,,,
3075,,REAY RD.BRIDGE,,18.9770909576,72.8439676719,,0,,,
5043,,SWAMI D.SARASWATI CHK.,,18.9342226295,72.8370315034,,0,,,
1752,,SEEPZ VILLAGE,,19.1302905189,72.8768933907,,0,,,
4669,,SEEPZ VILLAGE/REL.ENGY. TR.CENTRE,,19.1293579726,72.8836740151,,0,,,
1940,,"I.E.S.SCHOOL,JVLR",,19.129899,72.919199,,0,,,
3647,,MILIND NGR.,,19.1255466416,72.8932870522,,0,,,
372,,"DR.AMBEDKAR UDN., POWAI",,19.126576,72.893884,,0,,,
2526,,HIRANANDANI,,19.1195861923,72.904359211,,0,,,
1181,,PUNCHKUTIR/GANESH MANDIR,,19.123783,72.9097,,0,,,
5055,,GATE WAY PLAZA,,19.1237395262,72.9135841804,,0,,,
1180,,I.I.T.MAIN GATE,,19.1250439855,72.9165066669,,0,,,
1179,,I.I.T.MARKET,,19.1275578597,72.9189099261,,0,,,
4690,,GANDHI NGR.,,19.1253365701,72.9232931542,,0,,,
4250,,GANDHI NGR.,,19.1254869612,72.9240081524,,0,,,
491,,RALLI WOLF,,19.1714654448,72.9407538431,,0,,,
3546,,MAHARANA PRATAP CHK.(MULUND),,19.1841023354,72.9535139303,,0,,,
4052,,M.I.D.C./ PASS-PORT OFFICE,,19.1944189446,72.9511461577,,0,,,
4691,,AMBIKA NGR.,,19.19481219,72.9498147059,,0,,,
4692,,E.S.I.S.HOSPITAL (THANE),,19.2013507367,72.9590472706,,0,,,
4699,,VEER SAWARKAR NGR.,,19.1962003201,72.9448554802,,0,,,
4734,,YASHODHAN NAGAR,,19.2093027607,72.9517652643,,0,,,
4693,,RUNWAL PLAZA,,19.215045306,72.9557030485,,0,,,
4694,,VARTAK NGR.,,19.2093534287,72.962486884,,0,,,
4695,,SHASTRI NGR.(THANE),,19.2159376024,72.9562198888,,0,,,
4696,,LAXMINARAYAN RESIDENCY,,19.2199892243,72.9648969459,,0,,,
4697,,GLAXO CO.,,19.2209212578,72.9630945015,,0,,,
4698,,GANDHI NGR.,,19.2191382326,72.970518856,,0,,,
4436,,VASANT-VIHAR,,19.2265473663,72.9700728178,,0,,,
4444,,MAHARASHTRA NGR.(THANE),,19.2370826687,72.9695578336,,0,,,
4433,,PAWAR NGR.BUS STN.(THANE),,19.2395137964,72.9699011564,,0,,,
3748,,IMAX ADLABS,,19.0310268563,72.8804830411,,0,,,
3750,,BHAKTI PARK COMPLEX,,19.0257527137,72.8787020543,,0,,,
662,,SHARDA CINEMA,,19.0139557342,72.8465237334,,0,,,
4614,,BUSA UDYOG BHAVAN,,18.9981865291,72.850179386,,0,,,
740,,SEWREE STN.(W),,18.9980133058,72.8540356141,,0,,,
739,,SEWREE NAKA,,18.9891577466,72.8462955474,,0,,,
3268,,SEWREE COURT,,18.993175108,72.8511449813,,0,,,
738,,SEWREE RLY.PHATAK,,18.9960561863,72.8529045104,,0,,,
725,,SWAN MILLS,,18.996461968,72.8493210791,,0,,,
724,,JUBILEE MILLS,,18.9937432119,72.8485700606,,0,,,
3799,,DOCKYARD RLY.STN.,,18.9661384521,72.8442769251,,0,,,
734,,REAY RD.BRIDGE,,18.9760554414,72.8441848471,,0,,,
735,,MAFATLAL MILL,,18.9773033667,72.8414704516,,0,,,
3234,,MAHIM ( PARADISE ),,19.0371459309,72.8422639351,,0,,,
3233,,MAHIM,,18.9888317017,72.8282830072,,0,,,
36,,MAHIM BUS STN.,,19.042929316,72.8405178289,,0,,,
2371,,MAHIM PHATAK,,19.0448194248,72.8445281699,,0,,,
2369,,MACCHIMAR NGR/RAHEJA HOSPITAL,,19.0455956719,72.8417785575,,0,,,
3372,,BANWARI COMPOUND,,19.0454786261,72.8468026831,,0,,,
1665,,DHARAVI DEPOT,,19.0517011671,72.8592997549,,0,,,
146,,NEW NAGPADA,,18.9688832693,72.8330791588,,0,,,
16,,NEW NAGPADA,,18.9681527406,72.8329718705,,0,,,
3083,,A.H.ANSARI CHK.,,18.9711812627,72.8321525124,,0,,,
754,,CHRIST CHURCH SCHOOL,,18.9693766069,72.8297276579,,0,,,
755,,ALEXANDRA CINEMA,,18.9671402535,72.8281346112,,0,,,
483,,MUMBAI CENTRAL DEPOT,,18.9685071128,72.8224398713,,0,,,
485,,MUMBAI CENTRAL STN.,,18.9688476504,72.8197714356,,0,,,
1763,,MUMBAI CENTRAL STN.(ON BRIDGE),,18.9690245698,72.8180625062,,0,,,
3085,,VASANTRAO NAIK CHK.,,18.9685991752,72.8150332566,,0,,,
3086,,VASANTRAO NAIK CHK.,,18.9692891171,72.8161490555,,0,,,
502,,BHATIA HOSPITAL,,18.9650101888,72.8129584769,,0,,,
501,,NANA CHK.,,18.9623112126,72.8133661727,,0,,,
2183,,NANA CHK.,,18.9618907606,72.8129220454,,0,,,
758,,AUGUST KRANTI MAIDAN,,18.9631181462,72.8105172905,,0,,,
771,,B.P.T.HOSPITAL,,19.0124186595,72.8624829935,,0,,,
770,,B.P.T.CLY.,,19.011482968,72.8621459733,,0,,,
769,,GODREJ FOODS CO./VEG.OILS,,19.0096571075,72.8614593278,,0,,,
3240,,KARTVYA NGR.,,19.0068979915,72.8576398622,,0,,,
3239,,I.B.P.CO.,,19.0041388296,72.8557086717,,0,,,
3238,,SEWREE RLY.PHATAK,,18.9998782693,72.8554082643,,0,,,
1659,,SEWREE STN.(E),,18.997788526,72.8545714151,,0,,,
764,,B.P.T.CLY.,,18.9920897302,72.8519258188,,0,,,
763,,C & D SHED,,18.9857186765,72.8486642526,,0,,,
762,,GOODS SHED,,18.9806865891,72.8464326547,,0,,,
2240,,REAY RD.STN.(ON BRIDGE),,18.9761997397,72.8450442086,,0,,,
3079,,ACHARYA ATRE CHK.,,18.9977604374,72.8179463045,,0,,,
700,,JIJAMATA NGR.,,18.9935402188,72.8201884935,,0,,,
3087,,DAINIK SHIVNER,,18.9958655,72.8226988,,0,,,
3078,,SHREE RAM MILL,,18.9969894573,72.8224953309,,0,,,
3077,,SHANTARAM PUJARE CHK.,,18.9883316711,72.8358189084,,0,,,
4952,,GHODAPDEV,,18.9803420556,72.8424360854,,0,,,
4948,,JIJAMATA UDN,,18.9805043837,72.8369429214,,0,,,
4943,,JIJAMATA UDN.,,18.9798550703,72.8340246779,,0,,,
3844,,A.H.ANSARI CHK./ NEW NAGPADA,,18.9689665372,72.8331399913,,0,,,
1837,,MANKHURD STN.( NORTH ),,19.0491285423,72.9315184986,,0,,,
2640,,MAHARASHTRA NGR.,,19.0518261044,72.9374797522,,0,,,
1028,,MANKHURD OCTROI NAKA,,19.0583873045,72.956328932,,0,,,
1029,,VASHI VILLAGE,,19.0689295804,72.9867397636,,0,,,
1030,,Y.B.CHAVAN MARG JN.,,19.0686621916,72.9965312658,,0,,,
1031,,APNA BAZAR,,19.0707905256,72.9975664395,,0,,,
1032,,VASHI BUS STN.,,19.0749324134,72.9976831764,,0,,,
3427,,COLABA BUS STN.,,18.9112790953,72.8210592755,,0,,,
1354,,BANDRA TALKIES,,19.0595583115,72.8370062771,,0,,,
1088,,MOTI MAHAL,,19.0592741922,72.8354645883,,0,,,
3965,,PALI HILL NAKA,,19.0595484243,72.830405595,,0,,,
1089,,PALI HILL NAKA,,19.0597512377,72.8286460659,,0,,,
1090,,D'MONTE GARDEN,,19.0596295497,72.8255990764,,0,,,
1091,,PERI CROSS RD.,,19.0601974264,72.8231314441,,0,,,
1092,,ADDL.C.P.OFFICE,,19.0624283518,72.8224447986,,0,,,
1093,,RIZVI COMPLEX(CARTER RD.),,19.0650040193,72.8231529018,,0,,,
1094,,RIZVI COLLEGE,,19.0672754409,72.82261646,,0,,,
1095,,SHERLEY VILLAGE,,19.0702769145,72.8224447986,,0,,,
1097,,KHAR DANDA,,19.0748398615,72.8229383251,,0,,,
1098,,DANDPADA,,19.0750832152,72.8262857219,,0,,,
2937,,DR.AMBEDKAR CLY./18TH RD KHAR,,19.0738461638,72.8293970844,,0,,,
1100,,16TH RD/KHAR,,19.0731566557,72.8310278675,,0,,,
2938,,KHAR 14TH RD,,19.0722237873,72.833152177,,0,,,
2903,,LOKMANYA TILAK TERMINUS,,19.0675305555,72.8890013975,,0,,,
3807,,MUNICIPAL LIBRARY,,19.0672263495,72.8916621489,,0,,,
3806,,TILAK NGR.RLY.STN.,,19.0661514839,72.8901601118,,0,,,
3800,,SARVODAY MAHABUDDHA VIHAR,,19.0676725181,72.8927994055,,0,,,
1787,,MUNICIPAL SCHOOL,,19.0673885927,72.8948378843,,0,,,
3805,,LOKMANYA TILAK VIDYALAYA,,19.0664556919,72.8968334478,,0,,,
3803,,RELIENCE ENERGY OFFICE,,19.0675711162,72.8985071463,,0,,,
1785,,SAHAKAR TALKIES,,19.0684634503,72.8995371145,,0,,,
321,,AMAR MAHAL,,19.066192045,72.8996014875,,0,,,
4220,,VEER KOTWAL UDN.(NEAR UDYAN),,19.0211075773,72.8418060737,,0,,,
2425,,JIJAMATA BHOSLE MARG JN.,,19.069988548,72.9083503381,,0,,,
3375,,INDIAN OIL NGR.,,19.063863851,72.9125989571,,0,,,
1024,,SHIVAJI NGR.JN.,,19.0622819389,72.9172338143,,0,,,
4490,,BAINGANWADI,,19.0594425715,72.9234136239,,0,,,
1025,,B.M.C.COMPOST PLANT,,19.057373859,72.9271043435,,0,,,
1027,,MOHITE PATIL NGR.,,19.0534126219,72.9352758743,,0,,,
2642,,MAHARASHTRA NGR.,,19.0514672069,72.9376848579,,0,,,
2641,,MAHARASHTRA NGR.,,19.051994547,72.9364832283,,0,,,
4594,,VASHI JUN.-Y.B.CHAVAN MARG JN.,,19.0686504754,72.9972530203,,0,,,
1033,,SSC BOARD OFFICE/ST.LAWRENCE SCHOOL,,19.0741783254,73.0015952765,,0,,,
1966,,B.A.P.MARKET,,19.0737478536,73.0101160933,,0,,,
1036,,I.C.L.SCHOOL,,19.0731597437,73.0171112944,,0,,,
1038,,TURBHE NAKA (JANTA MARKET),,19.0720240771,73.0190854002,,0,,,
4109,,JUINGR.RLY.STN.,,19.055927584,73.0154417373,,0,,,
1042,,SHIRAVANE VILLAGE,,19.0514793365,73.0205874373,,0,,,
1047,,NERUL NAKA,,19.0464492393,73.0250506331,,0,,,
1955,,URAN PHATA,,19.0391919556,73.0288720635,,0,,,
4041,,C.B.D.BELAPUR/KONKAN BHAVAN,,19.0239378042,73.0402017144,,0,,,
4029,,BHARATI VIDYAPITH (H'WAY),,19.0249958349,73.0555742242,,0,,,
4027,,BELPADA,,19.0323390519,73.0657880761,,0,,,
4028,,HIRANANDANI COMPLEX JUN.,,19.0363148018,73.0710237481,,0,,,
4030,,KOPARA VILLAGE,,19.0357232,73.0741001,,0,,,
4031,,GHARKUL,,19.0364770753,73.0802934624,,0,,,
4032,,TALOJA PHATA,,19.032744745,73.0856149651,,0,,,
4033,,KAMOTHE VILLAGE/MANSAROVAR,,19.0272272335,73.0938547112,,0,,,
4034,,KALAMBOLI CLY.,,19.0231701229,73.1000345208,,0,,,
3353,,BANDRA TALAO,,19.056678154,72.8366447603,,0,,,
5172,,MOHD.ESTATE,,19.0759837,72.8776559,,0,,,
5106,,SAHAKAR NAGAR,,19.0657236081,72.891542962,,0,,,
1034,,SHIV CENTRE,,19.0737727336,73.0062301336,,0,,,
1040,,TURBHE POLICE STN.,,19.0622535115,73.0190189062,,0,,,
1041,,JUINGR.STN.( HERDILLA CO.),,19.0559413919,73.0191283156,,0,,,
2992,,FISHER ROSE MOUNT CO.,,19.0445154783,73.0264765603,,0,,,
1960,,TATA PRESS,,19.0425365509,73.0280740438,,0,,,
1954,,C.B.D. BELAPUR BUS STN.,,19.0229193414,73.04959821,,0,,,
204,,K.E.M.HOSPITAL,,19.0017326072,72.8410046737,,0,,,
823,,DR.SHIRODKAR HIGH SCHOOL,,18.9987907608,72.8396957557,,0,,,
3088,,BHARATMATA CINEMA/MAHADEV PALAV MG,,18.9952750285,72.8351580397,,0,,,
3096,,SHREE RAM MILL,,18.9982514037,72.8220560847,,0,,,
3091,,SHREE RAM MILL,,18.9984148812,72.8215101112,,0,,,
1667,,DAINIK SHIVNER,,18.9958655,72.8226988,,0,,,
1666,,JIJAMATA NGR.,,18.9925924247,72.8206413428,,0,,,
3092,,ACHARYA ATRE CHK.,,18.9984999418,72.8178181944,,0,,,
746,,BABULNATH,,18.9563884608,72.8081850096,,0,,,
2286,,A.T.I.,,19.0531882725,72.8810716401,,0,,,
5076,,WADALA TRUCK TERMINAL,,19.0362112582,72.8774474079,,0,,,
351,,PUNJAB WADI,,19.0453762076,72.9156787573,,0,,,
3379,,ANUSHAKTI NGR.BUS STN.,,19.0426831117,72.9263530885,,0,,,
2714,,AGARWADI,,19.0456601706,72.9256351172,,0,,,
388,,TAGORE NGR.JN.,,19.1249091717,72.9328594422,,0,,,
4397,,GANDHI NGR.,,19.1249497184,72.9300699448,,0,,,
4682,,SEEPZ VILLAGE,,19.1295984557,72.8763961163,,0,,,
1754,,KAMAL AMROHI STUDIO,,19.135561334,72.8738464013,,0,,,
1200,,GREEN FIELDS,,19.1396849967,72.8692406902,,0,,,
1172,,MAJAS DEPOT/SHYAM NGR.,,19.1392187507,72.8654855975,,0,,,
1386,,PRATAP NGR.(MAJAS),,19.1408834312,72.8566166378,,0,,,
3199,,BORIVLI STN(E),,19.2287548328,72.8574637042,,0,,,
3205,,BORIVLI STN(E),,19.2304060614,72.8577533828,,0,,,
2374,,MAHIM BUS STN.,,19.0431499142,72.8403756599,,0,,,
826,,KHODADAD CIRCLE (DADAR WORKSHOP),,19.016389371,72.8499293115,,0,,,
473,,WADALA DEPOT,,19.0146419145,72.8532377903,,0,,,
825,,BEST CLY.,,19.0126003637,72.8538188915,,0,,,
741,,MADHAV NGR.,,19.0117483037,72.8527460079,,0,,,
808,,GANESH TALKIES,,18.9883250885,72.8336486797,,0,,,
55,,COM.GULABRAO GANACHARYA CHK.,,18.990566315,72.8315282344,,0,,,
489,,KASTURBA GANDHI HOSPITAL,,18.9834335277,72.8288229372,,0,,,
488,,SANT GADGE MAHARAJ CHK.,,18.9807147725,72.8264425017,,0,,,
487,,AGRIPADA POLICE STN.,,18.9784013713,72.8244241144,,0,,,
486,,NAIR HOSPITAL,,18.974424237,72.8232010271,,0,,,
3012,,MUMBAI CENTRAL STN./RESERVE BANK,,18.9695541473,72.8210767176,,0,,,
3011,,MUMBAI CENTRAL STN.,,18.9686004047,72.8206046488,,0,,,
822,,MINERVA TALKIES,,18.9657391443,72.8190382387,,0,,,
3099,,PT.PALUSKAR CHK.,,18.9566071337,72.8156693842,,0,,,
3098,,PT.PALUSKAR CHK.,,18.9569582615,72.8153905198,,0,,,
695,,CENTRAL TALKIES,,18.9550444951,72.8190811541,,0,,,
992,,MIRA RD.STN.(E),,19.2822563217,72.85811987,,0,,,
4478,,SHITAL GARDEN,,19.2854795876,72.8614837112,,0,,,
2058,,S.K.STONE,,19.2871288197,72.8670767897,,0,,,
1011,,SILVER PARK,,19.282012,72.8739480817,,0,,,
2749,,GREEN LAWN ACADEMY,,19.27796359,72.8791497888,,0,,,
3933,,KASHIMIRA,,19.2751183309,72.8868729842,,0,,,
4852,,WESTERN HOTEL/LAXMI BAUG,,19.2796284745,72.8915147577,,0,,,
4856,,GHODBUNDER VILLAGE JN.,,19.2857959291,72.895977402,,0,,,
3908,,JAIN MANDIR,,19.2848219296,72.9011412597,,0,,,
3909,,VERSOVA BRIDGE,,19.2848826905,72.904789064,,0,,,
3910,,CHENA BRIDGE,,19.2745327525,72.915324781,,0,,,
3911,,KAJUPADA,,19.2787457221,72.9222770668,,0,,,
3912,,GAIMUKH,,19.2852877629,72.9363103843,,0,,,
3913,,BHAYANDER PADA,,19.2835864523,72.9524894691,,0,,,
3914,,OVALE VILLAGE,,19.2749581053,72.959892366,,0,,,
3916,,KASARVADAVLI,,19.270623506,72.9647847152,,0,,,
3917,,ANAND NGR.,,19.2671782376,72.966523863,,0,,,
3918,,MRUCHHALA COLLEGE,,19.2656406007,72.9674240089,,0,,,
3961,,VIJAY GARDEN,,19.2623996053,72.9682823158,,0,,,
3920,,WAGHBIL,,19.2534055076,72.9719730354,,0,,,
3959,,BRAHMAND-AZAD NGR.,,19.2421216742,72.9757710433,,0,,,
484,,MARATHON CHK.(TEEN HATH NAKA),,19.1880886814,72.9635324596,,0,,,
3971,,MULUND-W CHECK NAKA BUS STN.,,19.1835445097,72.9534138696,,0,,,
494,,MULUND-W CHECK NAKA BUS STN.,,19.1828554594,72.9539288537,,0,,,
481,,MUNICIPAL SCHOOL,,19.1804312142,72.953901905,,0,,,
480,,MULUND SONAPUR,,19.1772088048,72.9534298362,,0,,,
2460,,DHANVANTARI HOSPITAL,,19.1778790383,72.9514371423,,0,,,
3609,,MULUND RLY.STN.(W),,19.1727905561,72.95671286,,0,,,
2883,,MULUND RLY.STN.(W),,19.1726284163,72.9558760108,,0,,,
3017,,MAHARSHI ARVIND CHK.,,19.1758509153,72.9516273917,,0,,,
1256,,MAHARSHI ARVIND CHK.,,19.1756685113,72.9523784102,,0,,,
2458,,MULUND DEPOT,,19.1756902049,72.9469149379,,0,,,
3104,,P.THAKRE CHK.,,19.0192006775,72.8360876041,,0,,,
3103,,P.THAKRE CHK.,,19.0190891029,72.8365145024,,0,,,
60,,JAKHADEVI/ DADAR POLICE STN.,,19.0133907494,72.8336954593,,0,,,
3121,,PAREL S.T.DEPOT/SANT ROHIDAS CHK.,,19.0110226958,72.8318395005,,0,,,
78,,PAREL S.T.DEPOT/SANT ROHIDAS CHK.,,19.0093130135,72.8332019328,,0,,,
82,,PAREL S.T.DEPOT/SANT ROHIDAS CHK.,,19.0099824994,72.8311849116,,0,,,
191,,DHANMILL NAKA,,19.008643525,72.8308201312,,0,,,
3135,,DEEPAK CINEMA,,19.0031164725,72.8300368532,,0,,,
57,,DEEPAK CINEMA,,19.005769303,72.8309059099,,0,,,
775,,LOWER PAREL WORKSHOP,,18.9973984194,72.8312713393,,0,,,
830,,BAWLA MASJID,,18.9930822284,72.8314424037,,0,,,
54,,N.M.JOSHI MARG POLICE STN.,,18.9863670871,72.8316745739,,0,,,
3023,,COM.GULABRAO GANACHARYA CHK.,,18.9865286003,72.8317213534,,0,,,
829,,S BRIDGE/MANDLIK CHK.,,18.9796906391,72.8320003032,,0,,,
77,,BYCULLA STN.(W),,18.9742858639,72.8320587558,,0,,,
2525,,A.H.ANSARI CHK.,,18.9740612411,72.8334064195,,0,,,
3102,,VASANTRAO NAIK CHK.,,18.9690338385,72.8155827967,,0,,,
2815,,VASANTRAO NAIK CHK.,,18.9691397408,72.8157207947,,0,,,
4338,,VATSALABAI DESAI CHK,,18.9772021045,72.8095412893,,0,,,
504,,AIR CONDITION MARKET,,18.9727988113,72.8146010081,,0,,,
215,,DON BOSCO/KHALSA COLLEGE,,19.0254282429,72.8570795406,,0,,,
852,,V.J.T.I.COLLEGE,,19.0222636709,72.8569078792,,0,,,
304,,WADALA CHURCH,,19.0193273678,72.8561257924,,0,,,
1162,,VITTHAL MANDIR / WADALA MARKET,,19.0178562959,72.8546949235,,0,,,
851,,CHITRA CINEMA,,19.0150620163,72.8454923976,,0,,,
849,,SHARDA CINEMA,,19.0141741156,72.8460688808,,0,,,
847,,SPRING MILL/HINDMATA CINEMA,,19.011075263,72.848478935,,0,,,
5169,,APANA BAZAR,,19.007854,72.844479,,0,,,
5170,,BHOIWADA POLICE STN.,,19.0759837,72.8776559,,0,,,
871,,NAIGAON POLICE CLY.,,19.0079662087,72.8471846798,,0,,,
5161,,BHOIWADA/TATA ANNEX,,19.0759837,72.8776559,,0,,,
5167,,TATA HOSPITAL,,19.0037208601,72.8422492186,,0,,,
3809,,MUMBAI CENTRAL STN.,,18.9688759396,72.8206560592,,0,,,
3810,,MUMBAI CENTRAL STN.(ON BRIDGE),,18.9689266706,72.8184888344,,0,,,
3815,,NAVJEEVAN SCTY.,,18.967120636,72.8141865711,,0,,,
3106,,VASANTRAO NAIK CHK.,,18.968662869,72.815109251,,0,,,
856,,BABULNATH TEMPLE,,18.9578800586,72.8090433165,,0,,,
855,,WILSON COLLEGE,,18.9568450738,72.8102234885,,0,,,
859,,TARDEO BUS STN/RUSHI MEHTA CHK.,,18.9647092991,72.8206617915,,0,,,
860,,SHUKLAJI STREET,,18.9663022862,72.8245885455,,0,,,
2285,,PRIYADARSHINI,,19.0525373,72.8801425,,0,,,
2111,,WADALA TRUCK TERMINAL,,19.0366233691,72.8753652677,,0,,,
513,,BALLARD PIER,,18.9334492231,72.8420878033,,0,,,
2238,,NATURE PARK/P.M.G.P.CLY.,,19.0516403201,72.8624754904,,0,,,
3610,,JAIHIND CINEMA,,18.9837747642,72.8353510825,,0,,,
869,,PHOENIX CHEMICALS,,18.9851416694,72.837087777,,0,,,
870,,AZAD FLOUR MILL,,18.9867243161,72.8388473061,,0,,,
5165,,DADASAHEB SARFARE CHK.,,19.0759837,72.8776559,,0,,,
931,,MAHIM PHATAK,,19.0433657726,72.8452337428,,0,,,
777,,MAHIM STN.( W ),,19.0403029609,72.8465533896,,0,,,
913,,SARASWATI VIDYA MANDIR,,19.0351102503,72.8476906463,,0,,,
912,,MATUNGA STN.(W),,19.0286799892,72.8467035933,,0,,,
911,,RUPAREL COLLEGE,,19.0252270116,72.8454794552,,0,,,
910,,GIRLS SCHOOL,,19.0244054448,72.8452219631,,0,,,
909,,ZARAPKAR STORES,,19.0233297005,72.8448475047,,0,,,
908,,DADAR STN.-W,,19.019276751,72.8426513966,,0,,,
907,,MHATRE PEN CO.,,19.016204167,72.8399658843,,0,,,
906,,KAMGAR STADIUM,,19.0128162618,72.8367472335,,0,,,
547,,PAREL S.T.DEPOT/SANT ROHIDAS CHK.,,19.0093144166,72.8332590801,,0,,,
4659,,BALKRISHNA R.GAWADE CHK.,,19.004990944,72.83096334,,0,,,
905,,KAMLA MILL,,19.0029722739,72.8299333717,,0,,,
904,,TODDY CO / EMPIRE DYEING,,19.001065166,72.8289570477,,0,,,
781,,K.V.YADAV CHK.,,18.9995682811,72.8281212493,,0,,,
780,,PHOENIX MILL,,18.994809588,72.8255180083,,0,,,
3741,,RAGHUVANSHI MILL,,18.9913124326,72.8239430771,,0,,,
699,,AMBIKA MILL B.STN/ H.U.RAKHANGI CHK,,18.9889182323,72.8226127015,,0,,,
698,,FAMOUS STUDIO,,18.9858894489,72.8240643782,,0,,,
697,,MAHALAXMI STN.,,18.9819342689,72.8252525041,,0,,,
3528,,SANT GADGE MAHARAJ CHK.,,18.9804304849,72.8261192705,,0,,,
3527,,SANT GADGE MAHARAJ CHK.,,18.9807957227,72.8275354769,,0,,,
902,,INCOME TAX OFFICE,,18.9405426334,72.8266724404,,0,,,
3262,,AHILYABAI HOLKAR CHK.,,18.9333194533,72.8277272066,,0,,,
3120,,HUTATMA CHK. (PAY & PARK),,18.9287433664,72.829677513,,0,,,
